#SampleID	RSID	visitno	sex	RUNCENTER	HMPbodysubsite	Mislabeled	Contaminated	Description
700107382	159753524	2	female	BCM	Hard_palate	FALSE	FALSE	HMP_Human_metagenome_sample_700107382_from_subject_159753524__sex_female_
700107383	159753524	2	female	BCM	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700107383_from_subject_159753524__sex_female_
700107384	159753524	2	female	BCM	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700107384_from_subject_159753524__sex_female_
700107385	159753524	2	female	BCM	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700107385_from_subject_159753524__sex_female_
700107386	159753524	2	female	BCM	Throat	FALSE	FALSE	HMP_Human_metagenome_sample_700107386_from_subject_159753524__sex_female_
700107387	159753524	2	female	BCM	Supragingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700107387_from_subject_159753524__sex_female_
700107388	159753524	2	female	BCM	Subgingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700107388_from_subject_159753524__sex_female_
700107389	159753524	2	female	BCM	Left_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700107389_from_subject_159753524__sex_female_
700107390	159753524	2	female	BCM	Right_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700107390_from_subject_159753524__sex_female_
700107391	159753524	2	female	BCM	Left_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700107391_from_subject_159753524__sex_female_
700107392	159753524	2	female	BCM	Right_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700107392_from_subject_159753524__sex_female_
700107393	159753524	2	female	BCM	Anterior_nares	FALSE	FALSE	HMP_Human_metagenome_sample_700107393_from_subject_159753524__sex_female_
700107394	159753524	2	female	BCM	Vaginal_introitus	FALSE	FALSE	HMP_Human_metagenome_sample_700107394_from_subject_159753524__sex_female_
700107395	159753524	2	female	BCM	Mid_vagina	FALSE	FALSE	HMP_Human_metagenome_sample_700107395_from_subject_159753524__sex_female_
700107396	159753524	2	female	BCM	Posterior_fornix	FALSE	FALSE	HMP_Human_metagenome_sample_700107396_from_subject_159753524__sex_female_
700107489	159632143	2	male	BCM	Stool	FALSE	FALSE	HMP_Human_metagenome_sample_700107489_from_subject_159632143__sex_male_
700107493	159632143	2	male	BCM	Saliva	FALSE	FALSE	HMP_Human_metagenome_sample_700107493_from_subject_159632143__sex_male_
700107495	159632143	2	male	BCM	Tongue_dorsum	FALSE	FALSE	HMP_Human_metagenome_sample_700107495_from_subject_159632143__sex_male_
700107496	159632143	2	male	BCM	Hard_palate	FALSE	FALSE	HMP_Human_metagenome_sample_700107496_from_subject_159632143__sex_male_
700107497	159632143	2	male	BCM	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700107497_from_subject_159632143__sex_male_
700107498	159632143	2	male	BCM	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700107498_from_subject_159632143__sex_male_
700107499	159632143	2	male	BCM	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700107499_from_subject_159632143__sex_male_
700107500	159632143	2	male	BCM	Throat	FALSE	FALSE	HMP_Human_metagenome_sample_700107500_from_subject_159632143__sex_male_
700107501	159632143	2	male	BCM	Supragingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700107501_from_subject_159632143__sex_male_
700107502	159632143	2	male	BCM	Subgingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700107502_from_subject_159632143__sex_male_
700107503	159632143	2	male	BCM	Left_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700107503_from_subject_159632143__sex_male_
